Title,Json_url,Download_Number,published_date,updated_date
Farmers Queries in Kisan Call Centre (KCC) from Bharuch district of Gujarat for the month of December 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=12&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of April 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=4&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of September 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=9&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Ahmadabad district of Gujarat for the month of July 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=7&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of January 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=1&Year=2016,2,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Bharuch district of Gujarat for the month of March 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=3&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Bhavnagar district of Gujarat for the month of October 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=10&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Amreli district of Gujarat for the month of April 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=4&Year=2015,2,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of July 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=7&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of September 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=9&Year=2010,1,07/12/2018,07/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of October 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=10&Year=2010,1,07/12/2018,07/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of November 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=11&Year=2010,1,10/12/2018,10/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=1&Year=2018,2,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=6&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of March 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=3&Year=2014,2,13/06/2018,13/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of May 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=5&Year=2014,2,15/06/2018,15/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of June 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=6&Year=2014,2,18/06/2018,18/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of April 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=4&Year=2014,3,14/06/2018,14/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of August 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=8&Year=2013,3,28/05/2018,28/05/2018
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=12&Year=2013,1,16/05/2018,16/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of June 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=6&Year=2012,1,20/02/2019,20/02/2019
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of September 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=9&Year=2012,1,14/01/2019,14/01/2019
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of November 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=11&Year=2012,1,21/01/2019,21/01/2019
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of February 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=2&Year=2012,1,28/02/2019,28/02/2019
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=3&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha district of Gujarat for the month of April 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=4&Year=2012,1,07/03/2019,07/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Ahmadabad district of Gujarat for the month of May 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=5&Year=2012,1,25/02/2019,25/02/2019
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of September 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=9&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of December 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=12&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=12&Year=2014,4,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of April 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=4&Year=2014,2,14/06/2018,14/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of January 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=1&Year=2014,2,11/06/2018,11/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of April 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=4&Year=2013,3,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of July 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=7&Year=2013,3,29/05/2018,29/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of October 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=10&Year=2013,3,23/05/2018,23/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=12&Year=2013,3,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of September 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=9&Year=2013,2,25/05/2018,25/05/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=12&Year=2013,4,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=12&Year=2013,4,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=2&Year=2013,2,06/06/2018,06/06/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of March 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=3&Year=2013,3,04/06/2018,04/06/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of August 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=8&Year=2013,1,28/05/2018,28/05/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of October 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=10&Year=2013,1,23/05/2018,23/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Bharuch district of Gujarat for the month of May 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=5&Year=2012,1,25/02/2019,25/02/2019
Farmers Queries in Kisan Call Centre (KCC) from Bharuch district of Gujarat for the month of August 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=8&Year=2012,1,18/01/2019,18/01/2019
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of January 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=1&Year=2010,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of February 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=2&Year=2010,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of September 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=9&Year=2010,1,07/12/2018,07/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of November 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=11&Year=2018,1,02/11/2018,02/11/2018
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of December 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=12&Year=2018,0,03/12/2018,03/12/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of November 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=11&Year=2018,2,02/11/2018,02/11/2018
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of April 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=4&Year=2018,2,02/04/2018,02/04/2018
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of September 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=9&Year=2018,0,04/09/2018,04/09/2018
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of October 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=10&Year=2018,0,01/10/2018,01/10/2018
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of April 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=4&Year=2018,1,02/04/2018,02/04/2018
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=6&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=6&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of August 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=8&Year=2014,2,20/06/2018,20/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of October 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=10&Year=2014,2,25/06/2018,25/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHAVNAGAR district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=12&Year=2014,3,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=2&Year=2013,2,18/05/2018,18/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of January 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=1&Year=2013,2,18/05/2018,18/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of March 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=3&Year=2013,2,18/05/2018,18/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of April 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=4&Year=2013,2,18/05/2018,18/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of August 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=8&Year=2013,3,28/05/2018,28/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of November 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=11&Year=2013,1,18/05/2018,18/05/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of June 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=6&Year=2013,2,18/05/2018,18/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Anand district of Gujarat for the month of November 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=11&Year=2012,1,22/01/2019,22/01/2019
Farmers Queries in Kisan Call Centre (KCC) from Anand district of Gujarat for the month of January 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=1&Year=2012,1,18/03/2019,18/03/2019
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of November 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=11&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of December 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=12&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of September 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=9&Year=2018,1,04/09/2018,04/09/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of October 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=10&Year=2018,1,01/10/2018,01/10/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of November 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=11&Year=2018,2,02/11/2018,02/11/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of February 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=2&Year=2018,1,09/03/2018,09/03/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of April 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=4&Year=2018,1,02/04/2018,02/04/2018
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of July 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=7&Year=2018,3,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of February 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=2&Year=2018,1,09/03/2018,09/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Amreli district of Gujarat for the month of May 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=5&Year=2012,1,25/02/2019,25/02/2019
